,index,canonical_smiles,standard_value,bioactivity_binary,bioactivity_binary_class,bioactivity_multiclass
7600,7888,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCN)C(=O)N[C@H](CCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C)C(C)C,50.0,inactive,0,intermediate
7601,7889,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC)C(C)C)C(C)C,50.0,inactive,0,intermediate
7602,7890,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC)C(C)C)C(C)C,50.0,inactive,0,intermediate
7603,7891,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC)C(C)C)C(C)C,50.0,inactive,0,intermediate
7604,7892,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC)C(C)C)C(C)C,25.0,active,1,active
7605,7893,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)N[C@H](CCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C)C(C)C,50.0,inactive,0,intermediate
7606,7894,CCCCCCCC(=O)N[C@@H](C(=O)N[C@H](CCCCN)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C)C(C)C,100.0,inactive,0,intermediate
7607,7895,CCCCCCCCCCCCCCCCn1cc[n+](-c2ccccc2)c1C,12500.0,inactive,0,inactive
7608,7896,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.5,active,1,active
7609,7897,[N-]=[N+]=NCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.25,active,1,active
7610,7898,O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCCn4cc(CNc5ccc([N+](=O)[O-])c6nonc56)nn4)CC3)c(F)cc2c1=O,32.0,active,1,intermediate
7611,7899,CN(C)c1ccc2c(CC(=O)NCc3cn(CCCN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)nn3)cc(=O)oc2c1,32.0,active,1,intermediate
7612,7900,CCCCCCNC(=O)C[N+](C)(CCO)CCC[N+](C)(CCO)CC(=O)NCCCCCC.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,256.0,inactive,0,intermediate
7613,7901,CCCCCCCCNC(=O)C[N+](C)(CCO)CCC[N+](C)(CCO)CC(=O)NCCCCCCCC.[Br-].[Br-],32.0,active,1,intermediate
7614,7902,CCCCCCCCCCNC(=O)C[N+](C)(CCO)CCC[N+](C)(CCO)CC(=O)NCCCCCCCCCC.[Br-].[Br-],2.0,active,1,active
7615,7903,CCCCCCCCCCCCNC(=O)C[N+](C)(CCO)CCC[N+](C)(CCO)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],8.0,active,1,active
7616,7904,CCCCCCNC(=O)C[N+](C)(CCO)CCCCCC[N+](C)(CCO)CC(=O)NCCCCCC.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,256.0,inactive,0,intermediate
7617,7905,CCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCC.[Br-].[Br-],16.0,active,1,active
7618,7906,CCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCC.[Br-].[Br-],2.0,active,1,active
7619,7907,CCCCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],4.0,active,1,active
7620,7908,CCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCC.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,256.0,inactive,0,intermediate
7621,7909,CCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCC.[Br-].[Br-],8.0,active,1,active
7622,7910,CCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCC.[Br-].[Br-],1.0,active,1,active
7623,7911,CCCCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],4.0,active,1,active
7624,7912,CCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCC.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,256.0,inactive,0,intermediate
7625,7913,CCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCC.[Br-].[Br-],4.0,active,1,active
7626,7914,CCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCC.[Br-].[Br-],1.0,active,1,active
7627,7915,CCCCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],8.0,active,1,active
7628,7916,CCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCC.O=C([O-])C(F)(F)F.O=C([O-])C(F)(F)F,64.0,inactive,0,intermediate
7629,7917,CCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCC.[Br-].[Br-],2.0,active,1,active
7630,7918,CCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCC.[Br-].[Br-],2.0,active,1,active
7631,7919,CCCCCCCCCCCCNC(=O)C[N+](C)(CCO)CCCCCCCCCCCC[N+](C)(CCO)CC(=O)NCCCCCCCCCCCC.[Br-].[Br-],32.0,active,1,intermediate
7632,7921,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.5,active,1,active
7633,7922,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC,32000.0,inactive,0,inactive
7634,7923,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,32000.0,inactive,0,inactive
7635,7924,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC,32000.0,inactive,0,inactive
7636,7925,O=C(CCC(=O)N(O)CCCCCO)N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,128000.0,inactive,0,inactive
7637,7926,O=C(CCC(=O)N(O)CCCCCO)NCCCCCN(O)C(=O)CCC(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,32000.0,inactive,0,inactive
7638,7927,O=C(CCC(=O)N(O)CCCCCO)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,64000.0,inactive,0,inactive
7639,7928,O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CCC(=O)N(O)CCCCCO)CC3)c(F)cc2c1=O,16000.0,inactive,0,inactive
7640,7929,O=C(CCC(=O)N(O)CCCCCO)NCCCCCN(O)C(=O)CCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,64000.0,inactive,0,inactive
7641,7930,O=C(CCC(=O)N(O)CCCCCO)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,128000.0,inactive,0,inactive
7642,7931,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,128000.0,inactive,0,inactive
7643,7932,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,250.0,inactive,0,intermediate
7644,7933,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.5,active,1,active
7645,7934,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.5,active,1,active
7646,7935,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.5,active,1,active
7647,7936,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.25,active,1,active
7648,7937,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@@H](N)[C@@H](C)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC1=O,1.0,active,1,active
7649,7938,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,1.0,active,1,active
7650,7939,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.5,active,1,active
7651,7940,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7652,7941,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7653,7942,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7654,7943,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7655,7944,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7656,7945,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7657,7946,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,128.0,inactive,0,intermediate
7658,7947,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,32.0,active,1,intermediate
7659,7948,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,32.0,active,1,intermediate
7660,7949,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,16.0,active,1,active
7661,7950,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,8.0,active,1,active
7662,7951,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5,active,1,active
7663,7952,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,2048.0,inactive,0,inactive
7664,7953,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2.0,active,1,active
7665,7954,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,1.0,active,1,active
7666,7955,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2OCCCCc2cn(CCCCO[C@@H]3[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](N)[C@H]4O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)C[C@H]3N)nn2)[C@H](N)C[C@@H]1O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0.031,active,1,active
7667,7956,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1.0,active,1,active
7668,7957,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,8.0,active,1,active
7669,7958,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0625,active,1,active
7670,7959,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,1024.0,inactive,0,inactive
7671,7960,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.031,active,1,active
7672,7961,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.031,active,1,active
7673,7962,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.031,active,1,active
7674,7963,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0.25,active,1,active
